id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00242347,0.35,0.56,0.93,1.67,2.41,1.98,2.26,0.60,1.29,1.08,0.74,0.40,2000
USC00249175,0.43,0.37,0.34,3.62,3.11,2.06,0.59,0.22,1.20,0.74,0.68,0.70,2000
USC00245340,0.12,0.38,0.28,0.96,2.01,1.04,1.81,0.07,0.68,0.70,0.23,0.27,2000
USC00242421,0.47,0.43,0.00,0.80,0.00,0.79,0.26,0.00,0.19,0.00,0.45,0.00,2000
USC00242122,0.21,0.45,0.49,0.79,1.12,4.71,6.43,0.40,1.10,0.45,2.70,0.38,2000
USC00241737,0.39,0.57,0.27,0.24,2.07,1.58,0.51,0.11,0.68,0.94,0.63,0.19,2000
USC00241088,0.24,0.14,0.31,0.82,1.62,5.31,3.52,0.96,0.68,0.69,0.98,0.41,2000
USC00241084,0.32,1.01,0.52,0.85,2.37,2.14,1.19,0.72,1.18,0.74,0.50,0.17,2000
USC00246700,0.41,0.68,0.44,0.30,1.52,2.27,0.33,0.26,0.96,1.32,0.35,0.24,2000
USC00241557,0.00,0.16,0.30,0.85,2.21,0.84,0.64,0.19,0.89,1.72,0.71,0.20,2000
USC00241552,0.30,0.79,0.52,0.52,2.42,1.87,0.46,0.08,1.45,1.80,0.86,0.30,2000
USC00243489,0.54,0.97,0.29,0.66,2.13,3.33,0.13,0.28,0.68,1.82,1.21,0.58,2000
USC00245080,0.93,0.84,0.85,1.33,2.46,2.38,1.39,0.70,0.48,0.98,0.74,0.65,2000
USC00248390,3.37,1.87,1.10,1.87,1.94,1.31,0.85,0.00,1.41,0.74,1.17,1.29,2000
USC00243013,0.84,0.59,0.19,0.45,1.64,1.55,1.75,0.11,1.20,0.79,0.52,0.37,2000
USC00247620,0.17,0.38,0.52,0.89,1.39,1.61,0.36,0.18,0.63,0.32,0.18,0.45,2000
USC00245712,0.42,0.67,1.20,1.60,2.91,3.33,1.40,0.41,1.98,2.38,1.37,1.06,2000
USC00248809,3.91,2.74,2.51,1.77,1.59,3.04,1.00,0.38,3.23,0.86,0.73,1.65,2000
USC00243617,0.56,0.45,1.04,0.95,1.07,1.98,0.28,0.69,0.95,0.48,0.27,0.69,2000
USC00240375,0.69,1.49,0.41,0.78,1.66,1.51,1.30,0.93,1.19,2.29,0.60,0.62,2000
USC00247996,0.51,0.67,1.16,0.99,1.06,1.50,1.55,0.73,0.81,0.20,0.20,0.82,2000
USC00247292,2.63,1.47,1.07,1.97,1.54,3.78,0.25,0.66,2.23,1.60,0.52,1.56,2000
USC00240743,0.61,0.84,0.31,1.43,1.92,3.22,1.67,0.42,0.87,0.57,0.63,0.13,2000
USC00244715,0.34,0.63,0.57,1.34,2.05,3.37,2.15,0.51,0.33,1.02,5.89,0.38,2000
