id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00091585,7.06,2.36,4.41,5.17,2.68,3.93,3.02,8.39,7.23,0.20,7.45,1.81,2000
USC00098436,4.10,3.25,7.59,6.37,2.08,3.88,2.35,4.41,0.61,0.69,6.43,1.40,2000
USC00091619,4.67,1.66,4.81,5.27,1.15,3.89,1.81,1.82,4.76,0.09,4.95,2.48,2000
USC00091266,4.04,2.50,4.26,1.85,0.00,2.36,6.74,2.59,6.60,0.10,3.68,3.07,2000
USC00091863,4.06,2.74,4.33,6.54,3.78,7.31,1.71,2.98,5.50,0.13,8.20,1.71,2000
USW00093842,4.02,1.20,7.28,1.34,0.79,0.51,3.66,3.43,4.83,0.62,5.26,3.94,2000
USC00096838,1.93,1.99,3.98,2.44,0.03,3.20,8.05,4.42,8.20,0.52,1.98,2.59,2000
USC00090969,4.54,1.69,4.78,6.70,1.76,5.34,2.67,3.19,3.51,0.21,6.05,2.28,2000
USC00091372,4.74,0.40,6.63,1.88,0.07,3.31,2.28,5.74,5.16,0.27,4.57,6.31,2000
USW00093801,3.04,2.27,2.52,6.66,1.42,3.18,4.42,2.75,2.54,0.28,7.56,1.84,2000
USC00099506,5.92,1.19,5.05,2.09,0.53,1.17,2.89,4.44,3.92,0.87,6.39,4.21,2000
USC00099502,2.77,1.31,3.82,4.28,1.66,2.72,3.69,4.31,13.00,0.69,3.36,2.73,2000
USC00092055,4.55,2.05,4.98,3.06,0.87,2.26,2.70,2.56,7.53,0.00,3.55,2.95,2000
USC00099194,5.43,1.13,3.69,0.60,0.94,4.70,3.39,4.32,7.78,0.50,3.57,2.94,2000
USC00093621,4.46,1.98,5.58,3.58,4.00,2.07,1.69,6.89,6.94,0.12,4.94,2.58,2000
USC00091500,4.14,6.33,3.85,1.82,0.20,2.49,2.71,2.63,8.07,0.60,4.53,3.72,2000
USC00098661,4.83,0.59,4.98,1.40,0.32,1.19,1.65,6.00,4.42,0.55,6.26,4.33,2000
USC00098666,2.53,1.20,5.55,2.80,0.43,5.42,5.56,4.24,13.83,0.60,2.34,3.70,2000
USC00092429,5.22,2.62,4.80,7.23,1.87,2.42,2.73,4.24,4.07,0.23,6.72,2.38,2000
USC00097201,4.79,0.98,5.01,0.99,0.19,3.30,5.60,2.26,7.48,0.57,5.30,5.09,2000
USC00090010,4.89,2.78,7.48,2.51,2.10,5.02,4.47,6.74,8.07,0.28,4.02,3.46,2000
USW00003888,3.11,1.91,4.63,3.48,1.54,2.18,1.82,3.80,7.39,0.68,5.44,2.28,2000
USC00096219,2.08,1.55,2.44,3.25,0.17,5.98,4.85,4.70,8.25,0.60,2.00,2.80,2000
USC00099466,5.40,1.33,4.08,3.59,1.46,2.53,1.12,4.07,6.91,0.30,4.80,3.02,2000
USC00097430,4.62,2.12,4.65,6.72,3.19,3.78,4.30,3.35,3.98,0.03,7.50,1.64,2000
USC00099124,6.63,0.56,6.17,0.44,0.50,3.26,2.20,3.45,8.11,1.25,5.04,2.94,2000
USC00095979,4.23,0.90,7.02,0.78,0.37,2.90,4.54,2.56,4.30,0.43,4.33,3.87,2000
USC00091463,3.06,2.56,3.89,1.88,0.56,4.54,3.29,4.38,9.59,0.36,2.51,4.33,2000
USC00098535,4.93,0.95,5.96,1.26,0.46,2.56,2.79,3.41,4.06,0.38,5.95,4.12,2000
USC00094648,5.68,2.38,4.83,6.89,4.23,5.08,3.71,5.63,9.25,0.12,6.06,2.13,2000
USC00095404,4.34,2.30,4.56,1.55,1.59,2.87,3.64,4.76,10.21,0.73,4.74,2.57,2000
USC00098703,3.34,1.90,4.73,1.33,0.85,4.06,5.04,2.39,11.81,1.10,4.64,3.26,2000
USC00092485,5.24,4.42,8.54,1.98,4.16,5.88,7.06,1.66,2.83,2.08,1.16,2.63,2001
USC00092153,1.82,0.56,7.79,2.98,2.59,8.08,2.29,4.24,2.74,0.82,1.82,0.71,2001
USC00091425,4.27,1.16,11.83,2.77,2.78,6.29,5.90,2.74,3.37,0.01,2.63,1.46,2001
USC00099157,2.37,2.53,8.91,1.39,4.52,6.52,2.36,0.41,2.08,0.58,0.21,1.54,2001
USC00090603,5.69,3.74,7.79,2.40,6.57,12.20,4.13,2.04,5.28,2.32,0.37,3.72,2001
USC00098740,3.94,2.88,6.94,1.34,3.07,6.06,4.67,3.07,3.20,1.51,2.26,3.24,2001
USC00094594,2.63,0.95,13.38,2.40,4.59,10.05,2.12,3.82,3.19,0.08,1.94,2.08,2001
USC00095874,3.50,2.96,11.13,1.33,1.94,7.81,6.11,1.45,3.54,0.14,0.66,1.50,2001
