id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USC00306745,2.63,1.79,1.89,4.26,3.37,3.73,2.05,4.72,4.32,2.83,1.88,1.69,2000
USC00302060,3.98,3.62,4.12,6.45,8.74,5.55,3.84,2.45,2.29,3.13,1.80,3.34,2000
USC00305597,1.28,0.80,1.07,3.88,3.91,3.58,0.57,3.88,5.04,1.97,1.67,1.79,2000
USC00309292,3.56,2.80,3.85,4.15,3.65,7.14,5.03,5.80,6.43,1.43,3.61,5.09,2000
USC00308746,2.69,2.54,3.61,7.25,4.56,7.07,5.01,4.15,6.70,2.60,2.30,3.74,2000
USC00309437,2.64,3.08,2.72,5.30,5.73,4.62,3.02,2.98,3.34,3.67,1.58,2.60,2000
USW00054780,3.22,1.99,3.87,4.67,2.87,3.45,3.53,4.24,2.97,0.81,2.87,4.06,2000
USC00304952,3.55,1.48,1.30,4.09,5.78,5.41,0.91,4.07,4.02,2.19,1.78,0.91,2000
USC00305925,5.13,3.11,3.65,6.12,4.59,4.91,7.28,3.35,2.66,2.34,2.56,4.74,2000
USW00094745,3.26,1.46,4.06,3.69,4.19,4.28,6.61,4.32,6.01,0.64,4.88,4.48,2000
USW00094740,2.40,2.80,2.45,5.13,3.53,3.81,5.63,3.19,2.46,1.45,2.24,2.50,2000
USC00301623,0.00,0.00,0.00,4.68,4.20,5.49,5.74,4.30,6.27,3.16,2.97,3.45,2000
USC00300093,3.30,2.62,1.93,5.28,3.63,7.19,4.91,3.42,3.87,2.63,3.60,3.09,2000
USC00306538,1.89,2.69,1.71,5.91,5.78,2.68,3.02,1.68,2.25,1.13,1.92,2.57,2000
USC00307274,2.78,3.11,4.78,3.83,4.85,8.37,5.25,3.37,6.92,0.76,3.69,5.59,2000
USC00309425,2.61,3.08,2.24,4.28,4.07,6.20,1.70,4.59,2.70,2.92,2.13,1.41,2000
USC00301708,5.61,3.26,3.73,5.97,6.43,4.80,5.19,4.57,2.53,3.13,3.02,4.94,2000
USC00304912,2.82,2.39,3.09,5.31,7.06,3.23,4.38,5.23,2.30,2.00,2.97,3.87,2000
USC00303033,1.65,2.19,1.94,4.74,3.82,5.57,1.46,5.11,5.03,2.04,3.69,2.70,2000
USC00301095,3.88,1.71,4.90,3.87,3.32,8.50,6.13,2.79,2.73,1.93,1.63,4.69,2000
USC00306184,3.43,4.18,3.91,6.08,7.38,4.39,6.41,3.91,2.46,1.89,3.45,4.67,2000
USC00309189,1.81,1.11,1.67,3.96,4.60,4.79,3.85,2.91,3.76,4.11,2.61,2.94,2000
USC00306774,3.84,2.63,3.66,4.16,3.02,7.54,5.97,3.61,4.41,1.16,2.45,5.69,2000
USC00301664,2.54,3.70,3.85,7.43,5.48,3.97,3.26,3.55,4.92,1.41,3.59,3.07,2000
USC00305751,2.98,0.94,2.90,4.67,8.91,4.67,3.07,5.70,4.36,3.07,2.91,0.22,2000
USC00304555,3.09,3.34,3.28,5.90,5.38,3.92,3.93,3.52,3.71,1.98,2.41,5.24,2000
USC00300055,2.22,2.04,1.72,4.73,5.47,5.47,1.69,5.31,2.96,1.47,2.05,2.65,2000
USC00302366,4.42,3.19,5.37,5.11,5.67,10.80,6.44,3.20,2.93,2.60,2.80,7.46,2000
USC00307713,2.98,1.20,1.40,5.40,4.90,4.67,4.80,5.00,4.55,3.97,2.69,2.57,2000
USC00307210,4.21,3.41,4.19,4.46,6.37,7.24,5.27,3.63,2.41,1.36,2.72,5.46,2000
USC00308839,2.62,1.68,2.17,3.38,3.77,4.36,1.59,4.17,3.54,2.08,1.76,1.77,2000
USC00305512,5.19,3.95,3.63,5.41,10.37,5.73,3.56,2.78,2.83,2.70,3.36,3.95,2000
USC00303773,2.19,1.74,1.73,4.68,5.72,4.19,1.63,2.88,4.10,2.33,1.55,1.45,2000
USC00309303,3.16,3.27,3.75,5.18,5.80,8.72,5.01,6.31,3.99,2.18,2.48,4.31,2000
USC00308304,3.83,2.78,3.38,3.81,4.57,6.54,3.82,3.74,4.30,1.64,2.43,4.61,2000
USC00301752,5.47,3.69,4.50,6.15,8.11,5.26,3.16,5.81,3.57,2.52,2.19,4.20,2000
USC00305796,2.92,1.78,3.98,3.59,5.15,2.72,7.50,2.72,3.53,0.58,3.63,3.98,2000
USC00304207,2.19,1.94,1.97,4.43,4.05,4.92,4.02,3.07,4.76,3.32,3.31,2.15,2000
USC00300785,1.44,4.65,6.06,1.35,3.50,6.40,1.54,4.15,8.74,4.24,4.17,3.46,2001
USC00305679,1.92,1.67,3.98,1.12,2.60,1.26,1.90,1.53,4.39,1.43,2.54,2.42,2001
USC00301966,1.41,3.29,7.79,0.90,4.37,2.50,1.49,4.39,5.43,3.01,3.99,4.17,2001
USC00304996,1.61,1.71,3.83,0.47,3.02,2.89,1.99,4.69,3.59,3.04,3.02,2.59,2001
USC00302129,2.95,2.19,7.69,1.46,2.12,8.06,2.74,5.40,5.67,0.97,1.35,2.63,2001
USC00307750,1.85,1.37,1.76,2.02,3.04,2.41,0.87,4.43,3.10,4.18,2.64,4.41,2001
USC00303961,2.70,4.83,6.65,0.75,3.40,3.37,2.60,6.28,5.75,6.03,3.03,6.84,2001
USC00302574,1.07,1.50,3.78,0.30,3.14,2.66,1.74,3.76,2.83,1.19,1.98,1.63,2001
USC00305869,2.24,2.04,2.53,0.62,3.30,2.68,1.75,1.75,3.66,2.98,1.98,1.76,2001
USC00307195,0.95,1.96,4.43,0.82,1.85,3.54,3.51,0.75,4.86,1.44,1.82,2.11,2001
USC00307772,2.33,2.51,3.43,2.45,3.30,4.13,1.61,3.35,3.17,5.19,2.39,4.93,2001
USC00303346,1.09,2.12,2.78,0.80,2.93,1.47,0.89,3.20,4.34,4.02,3.39,2.84,2001
USC00305714,1.40,2.64,6.02,0.96,2.22,6.52,1.78,2.46,3.75,1.91,2.71,2.57,2001
USC00306164,1.21,1.61,2.30,0.28,1.46,2.33,2.14,2.17,4.04,3.83,2.45,2.14,2001
USC00309389,0.92,1.90,6.19,0.83,2.42,6.64,2.29,1.62,3.51,1.16,2.04,2.54,2001
USC00301436,3.28,3.19,8.94,1.50,3.89,4.28,3.43,1.96,3.22,1.45,2.27,1.69,2001
USW00094794,1.35,1.85,4.30,1.80,2.88,8.12,2.34,3.55,4.13,3.14,2.80,1.85,2001
USW00094790,1.00,2.12,1.67,0.61,2.85,2.24,0.94,3.95,3.35,2.98,2.77,3.56,2001
USC00300063,0.66,1.54,6.44,1.24,3.13,5.13,2.37,3.72,3.09,0.81,0.92,1.90,2001
USC00308906,2.01,1.95,5.99,1.52,2.35,4.14,2.00,2.53,3.86,0.76,0.82,2.34,2001
USC00304174,1.08,1.15,5.54,0.80,2.05,4.85,3.51,3.63,5.92,1.81,2.16,2.24,2001
USC00301413,0.52,0.72,3.91,1.57,1.18,6.27,3.27,2.64,5.42,1.21,1.67,1.83,2001
USC00307484,1.40,2.28,6.37,1.42,3.29,3.60,7.17,2.33,3.23,0.69,2.85,2.29,2001
USW00014732,2.76,1.75,6.86,1.42,2.09,5.25,2.37,2.81,5.17,0.49,0.91,2.12,2001
USW00014735,1.00,1.85,5.50,1.34,3.22,3.78,3.59,2.10,1.64,1.26,1.38,1.95,2001
USC00300613,2.30,1.93,3.31,1.24,2.96,1.58,2.15,2.19,2.64,3.81,2.69,3.42,2001
USC00300443,1.07,1.02,1.61,0.77,3.84,1.62,0.71,1.74,2.82,5.23,2.67,1.43,2001
USC00307134,3.78,2.17,10.42,1.69,6.44,6.08,3.43,4.86,2.98,1.96,0.54,2.24,2001
USC00304808,0.93,2.12,2.73,2.68,2.85,4.83,1.71,1.12,4.32,4.38,3.00,2.84,2001
USW00014719,2.78,1.01,10.00,1.86,3.27,4.73,1.57,3.46,3.45,0.88,0.72,2.19,2001
USC00304791,0.28,2.95,2.24,1.27,3.07,5.59,3.39,1.40,3.27,1.83,2.70,1.52,2001
USC00303365,1.44,2.93,4.32,1.37,3.13,6.74,2.85,1.45,5.12,0.95,0.80,3.11,2001
USC00303360,1.41,3.02,6.22,1.10,2.83,4.16,4.56,0.93,4.00,1.16,2.72,4.41,2001
USW00014771,1.58,1.77,5.38,1.53,2.24,3.58,2.08,4.85,4.05,2.15,2.93,2.19,2001
USC00303144,1.96,2.24,5.67,1.81,3.51,3.78,1.93,2.60,3.34,0.60,0.89,3.46,2001
USC00308631,1.62,2.74,4.97,0.46,2.60,4.36,2.98,7.73,3.31,2.43,2.60,2.72,2001
USC00309047,0.41,1.07,4.93,1.40,1.23,3.82,2.76,2.90,5.64,1.33,1.79,2.21,2001
USC00309055,1.20,2.37,2.61,0.87,2.88,2.07,1.34,2.10,3.73,3.62,3.37,3.06,2001
USW00054787,2.82,1.74,7.40,1.58,2.83,3.34,1.90,3.80,2.32,0.64,0.77,2.19,2001
USC00308962,2.57,2.90,3.90,1.41,5.93,4.13,3.34,1.46,2.39,4.20,2.62,4.86,2001
USC00307799,1.69,2.53,8.30,0.87,2.97,7.11,2.76,3.41,7.30,1.47,1.07,4.00,2001
USW00014750,0.79,1.43,3.70,0.73,2.80,5.04,3.17,2.97,2.92,1.67,1.72,1.82,2001
