id,date,high,low,name,lat,lon,elevation
720312 04964,2015-04-19,20.4,10.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-20,12.2,6.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-21,13.8,2.9,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-22,13.0,0.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-23,16.7,0.9,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-24,14.7,8.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-25,10.2,6.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-26,16.8,4.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-27,19.7,1.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-28,23.2,4.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-29,22.9,6.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-04-30,22.0,6.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-01,21.1,4.7,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-02,20.8,11.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-03,27.6,12.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-04,24.1,15.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-05,26.5,14.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-06,25.3,16.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-07,25.8,17.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-08,24.0,15.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-09,22.8,9.4,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-10,21.3,15.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-11,18.9,8.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-12,19.4,6.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-13,20.6,6.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-14,17.7,11.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-15,23.7,15.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-16,27.0,16.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-17,25.3,16.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-18,23.6,9.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-19,15.5,3.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-20,13.0,7.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-21,23.5,4.7,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-22,24.7,9.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-23,24.3,10.4,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-24,22.1,14.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-25,26.3,16.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-26,23.2,15.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-27,27.5,14.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-28,26.0,14.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-29,25.1,17.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-30,20.6,14.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-05-31,20.8,7.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-01,23.3,9.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-02,22.0,10.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-03,24.8,14.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-04,28.3,16.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-05,30.1,18.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-06,26.9,16.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-07,29.5,19.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-08,30.0,16.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-09,33.7,15.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-10,33.0,22.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-11,30.6,19.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-12,22.5,17.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-13,24.8,17.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-14,27.7,20.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-15,24.5,20.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-16,27.4,13.4,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-17,29.1,19.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-18,27.7,17.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-19,27.4,15.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-20,32.3,16.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-21,29.0,19.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-22,29.7,22.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-23,26.8,15.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-24,24.6,16.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-25,25.2,18.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-26,24.1,18.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-27,27.3,14.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-28,28.0,17.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-29,27.6,16.9,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-06-30,27.0,18.4,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-01,24.0,18.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-02,21.6,18.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-03,25.6,14.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-04,27.7,13.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-05,30.5,16.7,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-06,27.5,21.9,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-07,23.0,14.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-08,20.5,14.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-09,26.9,13.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-10,27.1,15.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-11,28.1,20.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-12,33.8,22.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-13,34.5,25.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-14,31.1,23.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-15,28.6,20.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-16,30.8,20.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-17,35.0,23.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-18,32.1,24.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-19,30.1,20.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-20,28.7,20.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-21,27.0,15.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-22,25.7,15.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-23,29.1,17.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-24,29.5,18.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-25,30.9,22.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-26,31.2,21.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-27,29.5,21.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-28,30.4,21.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-29,28.2,21.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-30,30.0,17.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-07-31,30.3,20.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-01,31.2,17.4,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-02,32.7,21.7,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-03,26.9,16.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-04,26.1,16.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-05,26.5,19.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-06,27.6,18.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-07,30.4,18.9,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-08,28.3,19.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-09,27.6,20.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-10,28.0,20.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-11,28.2,15.7,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-12,28.5,15.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-13,29.4,16.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-14,31.5,21.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-15,31.1,18.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-16,31.5,19.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-17,28.7,20.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-18,22.1,18.1,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-19,19.9,13.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-20,26.6,12.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-21,27.8,15.2,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-22,28.3,15.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-23,23.3,12.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-24,23.2,11.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-25,24.2,10.7,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-26,25.3,9.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-27,23.3,12.5,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-28,23.8,16.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-29,23.3,18.3,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-30,26.1,15.6,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-08-31,31.5,18.0,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720312 04964,2015-09-01,32.8,20.8,PELLA MUNICIPAL AIRPORT,+41.400,-092.946,+0269.8
720326 04981,2015-01-01,3.1,-9.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-02,0.2,-10.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-03,1.7,-2.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-04,1.5,-16.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-05,-12.2,-20.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-06,-12.2,-23.4,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-07,-12.2,-20.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-08,-5.8,-23.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-09,-9.2,-16.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-10,-3.6,-20.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-11,-1.0,-13.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-12,-5.0,-13.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-13,-5.1,-23.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-14,-1.0,-16.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-15,4.1,-8.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-16,4.7,-8.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-17,5.9,1.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-18,6.6,-0.2,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-19,5.2,-5.8,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-20,3.2,-0.2,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-21,1.7,0.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-22,0.3,-2.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-23,4.5,-5.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-24,10.1,-2.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-25,5.2,-2.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-26,5.2,-5.1,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-27,4.5,-0.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-28,4.5,-2.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-29,1.9,-1.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-30,0.0,-9.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-01-31,3.1,-5.1,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-01,1.7,-8.8,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-02,-9.2,-20.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-03,-5.2,-17.8,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-04,-6.5,-12.1,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-05,-9.4,-24.8,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-06,0.3,-13.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-07,6.0,-6.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-08,3.4,0.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-09,1.7,-2.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-10,-1.0,-8.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-11,2.3,-6.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-12,-6.5,-16.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-13,-0.2,-13.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-14,-1.0,-15.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-15,-11.9,-17.2,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-16,-6.5,-16.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-17,-5.7,-13.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-18,-10.7,-18.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-19,-12.2,-22.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-20,-1.0,-16.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-21,-1.0,-3.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-22,-4.4,-16.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-23,-9.9,-23.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-24,4.5,-13.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-25,-1.0,-9.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-26,-8.6,-19.1,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-27,-12.2,-26.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-02-28,-6.5,-29.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-01,-1.0,-15.4,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-02,-3.7,-13.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-03,1.7,-3.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-04,-2.3,-13.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-05,-10.7,-22.4,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-06,3.6,-18.2,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-07,6.2,-2.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-08,8.7,-1.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-09,11.5,-2.2,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-10,16.5,1.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-11,14.5,-0.1,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-12,16.5,1.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-13,21.3,3.1,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-14,16.6,1.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-15,18.5,-1.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-16,28.2,6.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-17,16.4,1.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-18,10.1,1.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-19,7.1,0.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-20,15.9,0.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-21,13.0,3.1,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-22,8.7,-0.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-23,3.1,-1.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-24,3.1,-1.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-25,6.5,0.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-26,6.5,-1.0,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-27,3.3,-5.1,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-28,7.4,-5.4,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-29,15.3,0.3,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-30,22.8,1.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-03-31,21.3,1.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-01,27.0,5.8,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-02,21.9,12.2,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-03,15.7,2.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-04,17.4,-3.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-05,22.7,5.2,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-06,16.5,5.2,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-07,14.3,5.2,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-08,11.7,5.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-09,14.3,8.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-10,11.4,3.1,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-11,21.3,-0.5,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-12,19.2,10.1,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-13,18.5,8.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-14,21.3,1.6,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-15,21.3,5.9,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
720326 04981,2015-04-16,25.5,8.7,VINTON VETERANS MEMORIAL AIRPA,+42.219,-092.026,+0257.6
