id1,JanPrec,FebPrec,MarPrec,AprPrec,MayPrec,JunPrec,JulPrec,AugPrec,SepPrec,OctPrec,NovPrec,DecPrec,Year
USW00094989,0.50,1.38,0.50,0.59,3.87,4.80,3.14,2.31,1.11,1.90,1.87,0.19,2000
USW00094982,0.42,2.65,0.72,4.79,6.41,4.78,2.15,2.29,4.10,1.31,1.79,0.72,2000
USC00130933,1.12,1.05,0.66,2.99,3.61,6.06,4.89,2.03,2.29,1.17,1.93,2.13,2000
USC00138062,1.14,1.34,1.06,2.30,4.00,8.54,4.61,1.37,3.91,1.09,1.44,2.08,2000
USC00135844,2.59,1.82,1.44,2.82,6.22,10.60,5.14,2.54,4.52,1.17,0.40,1.57,2000
USC00133718,0.65,1.23,0.99,0.87,3.62,4.04,2.47,3.46,0.56,3.16,2.57,0.27,2000
USC00134585,0.39,2.08,0.96,0.93,2.24,7.78,3.79,3.85,2.97,1.66,2.61,2.30,2000
USC00139067,1.07,0.93,1.06,3.62,4.28,9.17,5.08,2.41,4.19,1.29,1.88,2.02,2000
USC00138266,0.71,1.20,1.05,3.16,5.47,7.18,3.02,2.03,4.81,1.50,1.27,2.03,2000
USC00131354,0.56,1.23,0.72,2.17,2.65,9.24,5.48,0.83,5.03,1.97,1.19,1.59,2000
USW00094991,0.21,1.45,0.51,0.93,1.02,6.93,3.11,2.06,3.05,1.54,2.26,0.49,2000
USC00130745,0.23,1.54,1.24,1.55,1.68,7.21,3.52,2.35,2.54,2.76,2.58,1.49,2000
USC00138742,0.62,0.35,0.74,1.72,6.15,7.02,3.92,7.91,2.03,1.64,2.54,3.42,2000
USC00135650,1.06,1.12,1.06,3.17,2.98,5.86,4.54,2.10,2.94,1.32,1.76,1.94,2000
USC00138026,1.79,0.71,1.38,1.86,4.62,3.54,4.97,2.75,0.33,1.45,1.98,1.94,2000
USC00133108,0.69,1.54,1.13,1.10,2.76,2.96,1.79,2.68,1.72,2.96,2.72,1.63,2000
USC00132999,5.96,4.80,1.28,0.61,4.69,4.52,4.39,4.35,1.05,4.68,2.54,2.02,2000
USC00137678,1.13,1.03,0.93,4.07,3.11,9.44,3.00,3.21,4.81,2.21,1.70,1.81,2000
USC00134894,0.23,1.40,1.30,1.54,1.36,6.06,4.13,2.12,0.70,2.43,2.50,1.01,2000
USC00131319,0.84,1.13,0.78,3.37,4.31,6.65,3.77,2.77,4.30,1.58,2.18,2.14,2000
USC00137312,0.77,1.29,1.34,0.81,2.04,2.61,3.15,2.41,0.84,2.50,2.07,2.04,2000
USC00136800,0.65,1.74,1.08,1.65,2.80,2.30,4.00,4.25,0.83,2.88,2.74,1.13,2000
USC00133120,0.99,0.97,0.64,1.04,2.78,8.32,7.39,2.40,1.96,1.29,1.75,1.84,2000
USC00131710,0.63,1.10,0.75,0.66,3.62,6.23,3.96,2.03,0.89,2.22,1.65,1.80,2000
USC00130112,0.81,2.07,0.42,2.24,2.20,9.59,4.53,3.46,4.36,2.00,1.33,1.80,2000
USC00132311,0.74,0.49,0.89,1.61,6.42,11.45,3.70,5.93,0.37,1.12,2.81,1.71,2000
USC00134342,0.31,0.08,0.65,2.55,2.42,6.17,2.21,0.68,0.85,2.05,2.11,1.30,2000
USC00136316,0.18,1.99,0.85,1.50,0.87,8.39,3.67,2.70,3.51,0.93,2.78,1.66,2000
USC00137161,0.45,1.06,1.47,0.73,2.55,3.26,3.87,2.04,1.48,1.98,1.00,1.82,2000
USC00136103,1.33,1.27,1.26,1.73,4.89,6.63,3.81,4.27,0.73,1.98,3.48,2.16,2000
USC00137859,0.52,0.85,0.88,1.48,5.63,5.02,3.09,2.80,0.64,2.29,2.33,0.41,2000
USC00139132,0.43,1.20,1.63,1.73,1.81,5.79,4.61,1.19,1.76,1.32,2.13,2.37,2000
USC00134620,1.26,0.67,0.97,1.87,12.09,6.82,4.50,4.30,0.60,1.22,2.50,0.86,2000
USC00137713,0.56,0.72,0.93,2.14,4.65,3.99,1.98,2.62,1.34,2.42,2.70,2.00,2000
USC00132171,0.30,0.97,1.44,0.82,1.78,3.58,2.87,1.17,0.89,3.56,2.26,1.62,2000
USC00138688,1.26,1.15,0.80,3.22,4.24,5.44,4.07,2.21,3.74,2.84,1.62,1.47,2000
USC00134381,0.91,2.08,1.76,1.76,2.19,8.81,4.25,2.44,3.13,2.26,1.85,1.37,2000
USC00134389,1.29,1.93,1.45,1.97,2.49,6.36,4.11,1.74,4.14,1.38,1.72,3.33,2000
USC00130608,1.57,1.62,1.01,3.54,3.69,9.72,3.12,2.72,4.44,1.25,1.32,1.87,2000
USC00130600,0.84,0.81,0.70,3.04,3.55,5.94,6.23,1.49,2.25,1.50,1.93,1.74,2000
USC00131731,1.07,1.78,0.99,3.41,5.29,6.22,5.23,1.85,4.39,1.80,1.62,1.51,2000
USC00132724,0.00,0.00,1.41,1.78,4.53,3.96,5.93,3.22,0.78,2.94,1.82,0.00,2000
USC00131533,0.21,2.13,1.48,2.45,2.04,10.91,9.59,3.19,1.37,2.17,1.89,1.17,2000
USC00138668,1.17,3.14,1.22,3.64,6.10,5.37,5.19,2.03,3.83,1.27,1.38,1.44,2000
USC00137979,0.54,1.38,0.48,0.38,2.60,2.17,1.30,3.18,0.69,1.87,7.10,14.00,2000
USC00134228,0.53,2.04,0.70,0.59,2.36,5.88,4.02,0.99,0.82,1.70,2.40,2.08,2000
USW00094971,0.33,0.81,1.40,1.30,6.03,3.87,4.95,3.33,0.57,2.94,2.09,0.15,2000
USC00134038,0.50,1.66,2.04,0.88,3.01,4.34,3.71,1.48,1.10,1.76,2.23,1.20,2000
USC00130133,1.08,0.73,0.34,2.70,3.89,5.20,4.48,4.20,0.73,4.06,2.42,2.48,2000
USW00014940,1.09,1.64,1.22,1.70,4.77,5.18,5.62,3.47,1.69,2.79,2.52,0.28,2000
USW00014943,0.40,0.76,0.71,1.88,3.91,5.67,3.15,1.78,1.07,2.23,1.54,0.69,2000
USC00136200,0.65,1.28,1.16,3.38,7.02,6.70,1.67,4.42,1.87,1.20,1.33,3.74,2000
USC00135198,1.03,0.86,1.05,1.07,3.71,9.82,8.23,2.53,1.89,1.23,2.15,1.65,2000
USC00130999,0.60,0.85,1.12,0.57,3.35,7.74,3.80,2.72,1.54,2.39,1.92,1.13,2000
USC00133487,0.70,1.22,1.01,1.34,8.05,9.78,8.04,2.38,1.36,1.37,2.58,1.86,2000
USC00130364,0.38,1.88,0.27,1.78,3.11,6.81,3.48,2.11,0.81,1.63,2.42,1.26,2000
USC00135796,1.70,1.60,0.95,3.10,2.50,7.35,4.06,0.80,4.10,1.25,0.65,1.55,2000
USC00135131,1.04,1.81,0.84,3.38,3.05,9.33,3.34,3.26,5.76,0.82,1.54,3.04,2000
